id,age,gender,height,weight,eduation,job_current
1281,20211,1,167,68,2,18
1283,18502,1,167,64,2,9
1284,20433,1,168,65,2,21
1285,19619,1,153,75,4,23
1288,20180,1,158,74,2,7
1289,19865,1,156,105,4,12
1290,18275,2,174,92,4,15
1292,16761,2,171,69,3,20
1293,19792,1,163,60,4,18
1294,21867,2,175,70,3,16
1295,21114,1,163,62,1,17
1298,22844,1,156,54,2,27
1299,19724,1,169,85,1,23
1300,23180,1,161,72,4,29
1301,16759,1,159,56,4,5
1302,15898,1,163,98,4,18
1304,18894,1,159,63,4,8
1306,19698,2,167,72,1,12
1307,23406,2,175,90,1,26
1308,21105,1,154,70,1,14
1309,21282,2,170,63,4,15
1310,19764,2,175,82,3,21
1311,15970,1,167,69,4,19
1312,22408,2,164,68,1,6
1313,23319,1,151,55,1,2
1314,15051,2,175,76,1,14
1315,19843,2,167,87,1,15
1317,18202,2,178,91,1,10
1319,21184,1,165,88,2,8
1321,18177,1,155,83,3,12
1322,16835,2,178,86,2,14
1323,19123,1,156,75,2,8
1324,18287,1,160,59,1,10
1325,15791,1,169,90,1,10
1326,18369,1,167,81,4,12
1327,14445,1,167,67,4,16
1328,19700,1,161,94,1,7
1329,21644,1,168,90,2,12
1330,19080,1,156,123,4,20
1333,18936,2,175,90,3,23
1334,18002,2,175,89,4,16
1335,16825,1,158,76,4,19
1336,14568,2,174,68,2,12
1337,14511,1,165,80,4,15
1338,23376,1,162,84,3,27
1339,18989,2,163,55,1,25
1340,17081,2,162,60,1,8
1341,19756,1,155,83,3,19
1342,23077,1,144,73,1,14
1344,21770,1,163,57,3,15
1345,23544,2,165,67,3,21
1346,19845,1,162,67,3,19
1348,20959,1,160,65,3,12
1349,19702,2,177,68,3,30
1350,21969,2,178,92,1,27
1351,21083,2,168,67,3,29
1353,19653,2,160,75,2,20
1354,19186,2,165,67,2,13
1355,22518,2,164,72,3,17
1356,16717,2,170,78,1,20
1357,16195,1,160,100,1,2
1360,18225,1,172,65,4,25
1362,20926,2,168,68,1,19
1363,20380,1,166,67,1,8
1364,18380,1,163,60,3,6
1365,14784,1,166,52,1,17
1367,20474,1,156,76,4,28
1368,15377,2,174,85,4,7
1369,19554,1,158,,4,13
1372,21023,2,172,81,4,27
1373,16898,2,169,68,3,7
1374,19914,1,158,68,4,24
1375,20116,2,185,116,3,21
1376,23445,2,179,66,1,8
1378,21897,1,154,110,3,14
1379,15248,1,162,68,4,17
1380,14672,1,160,62,3,30
1381,19640,2,167,64,3,21
1383,18951,1,168,78,4,25
1385,18751,1,149,56,3,29
1386,17371,1,156,74,3,3
1387,20254,1,150,68,3,22
1389,21043,2,168,82,3,4
1390,23505,1,170,80,1,24
1391,16174,1,160,58,4,25
1393,20515,1,176,65,1,18
1395,17554,1,156,50,1,20
1396,15994,2,177,,1,6
1397,20468,1,164,95,4,7
1398,15567,2,176,76,1,16
1399,16513,2,163,84,2,16
1400,19024,2,170,68,2,7
1402,15355,1,163,76,3,27
1403,16790,1,156,58,3,21
1404,18283,2,170,65,3,11
1405,22581,2,181,104,4,6
1407,18261,2,174,82,3,1
1409,17594,1,162,72,3,18
1410,18199,1,164,95,4,29
1411,19097,2,169,68,1,3
1412,18182,2,177,77,1,10
1419,18245,1,156,55,4,12
1421,14715,1,166,64,4,10
1423,22401,1,158,80,2,9
1426,18398,2,165,62,1,14
1427,23362,2,171,68,4,19
1429,21118,1,158,79,1,1
1430,23306,2,180,108,3,10
1431,15973,1,163,60,3,6
1432,15220,2,195,111,4,17
1433,16781,1,163,68,3,3
1434,14594,1,160,59,1,26
1435,23247,1,160,76,4,27
1436,16973,1,151,50,1,13
1437,21874,1,168,64,4,15
1438,15906,1,167,71,1,13
1439,17277,2,165,53,4,23
1440,21167,1,168,95,1,19
1441,15933,1,170,65,3,10
1442,16709,1,168,73,3,20
1443,19439,1,161,59,4,2
1444,19068,1,162,47,4,13
1445,18302,1,160,66,2,1
1448,21223,1,172,75,4,21
1449,23097,2,171,79,4,5
1451,21207,1,168,70,4,13
1452,19691,1,149,65,3,16
1453,19764,2,160,60,1,24
1454,16025,1,160,60,4,7
1455,17552,1,171,80,4,11
1456,14722,1,140,68,2,3
1457,18849,1,170,108,1,22
1458,18818,1,165,78,1,12
1459,18395,1,162,64,4,22
1460,19710,2,178,66,1,11
1461,16307,2,172,72,1,29
1462,21379,2,170,65,2,27
1465,17745,2,171,73,4,19
1467,20421,1,147,55,4,25
1468,15470,1,160,60,1,5
1470,22029,1,180,102,2,17
1471,20975,2,165,68,4,29
1472,19096,2,174,,4,25
1474,22624,2,182,96,2,7
1475,14453,1,158,59,2,28
1476,15302,1,158,94,4,5
1477,15558,2,174,65,4,30
1481,18779,1,164,82,3,19
1482,17481,1,165,93,3,8
1484,18133,1,160,47,2,11
1485,20555,2,168,72,3,10
1486,21089,1,169,72,3,30
1487,15344,2,170,87,2,15
1490,19714,1,152,63,4,27
1492,14537,2,165,68,4,3
1493,14731,1,172,69,2,24
1494,21107,2,169,76,4,16
1495,20702,2,174,65,2,20
1496,17500,2,170,90,2,21
1497,21949,1,165,65,2,3
1498,23414,1,160,81,2,20
1500,21248,1,165,80,4,24
1501,16720,1,167,66,2,12
1502,23348,1,160,62,2,1
1504,16715,2,165,65,4,12
1505,16619,2,174,75,4,2
1510,14780,1,156,55,3,1
1511,19818,1,165,62,4,29
1513,22474,2,175,74,3,11
1514,22019,1,168,,3,13
1515,23297,2,175,70,1,7
1516,20472,1,160,74,4,29
1517,18165,2,168,92,4,9
1518,20550,2,167,63,3,22
1519,20344,1,152,55,1,29
1520,19765,1,169,66,1,13
1521,21740,1,172,70,1,26
1523,18316,1,168,75,4,17
1525,17458,2,170,,3,1
1527,23214,2,175,70,2,9
1529,20779,2,175,66,4,11
1530,18316,1,164,52,3,14
1531,20374,2,175,69,1,20
1534,16835,1,162,74,1,3
1535,23195,1,172,85,2,8
1536,18880,2,176,80,3,9
1537,20451,2,165,65,1,17
1538,22569,1,160,88,4,22
1539,16758,2,170,84,4,14
1540,18388,1,161,59,1,15
1542,23373,2,170,69,3,23
1544,20349,1,160,68,1,14
1545,18284,2,175,88,4,8
1546,23364,2,160,70,1,5
1547,21092,2,174,100,2,10
1548,21880,1,144,62,3,10
1550,21021,2,176,70,3,28
1551,16731,2,175,90,1,2
1552,18934,1,155,60,3,22
1554,22156,2,198,68,2,15
1555,16100,1,170,65,3,5
1556,17820,2,166,76,1,11
1557,22670,1,154,92,3,20
1558,18823,2,170,70,2,2
1559,16991,1,168,70,4,26
1560,19004,2,178,82,1,21
1562,22678,2,169,69,4,7
1563,15532,2,179,67,1,12
1564,18027,1,158,90,4,23
1565,22761,1,164,78,4,29
1566,17608,2,168,68,4,1
1568,20522,1,175,105,1,29
1569,23260,1,165,68,1,3
1570,20198,2,169,74,2,6
1572,20207,2,170,70,3,20
1573,20889,2,165,83,3,18
1574,15303,2,158,63,1,3
1576,18294,1,165,80,3,7
1578,23485,1,157,69,4,2
1579,15376,2,176,89,4,5
1581,21029,1,165,75,1,22
1582,16648,1,169,72,4,14
1583,18188,1,165,83,1,24
1584,14307,2,172,88,3,29
1585,17493,2,169,74,3,12
1586,23351,1,150,90,2,7
1587,22678,1,169,,2,18
1588,15298,1,167,84,4,10
1589,19769,2,166,72,1,9
1590,21781,2,174,86,4,30
1591,15243,1,165,65,4,4
1592,21967,1,157,66,4,27
1595,19136,2,160,60,3,26
1596,14418,2,168,72,2,9
1597,17983,1,164,82,2,11
1601,21337,2,165,78,2,27
1603,14505,2,176,83,3,16
1604,21265,2,171,100,4,1
1605,16100,1,159,58,2,8
1608,22147,1,151,60,1,14
1611,18978,2,174,82,1,27
1612,19078,1,160,61,1,15
1613,19625,2,186,83,3,3
1614,16919,1,160,80,4,21
1616,21046,2,180,85,1,29
1618,15996,2,175,78,2,22
1619,19505,1,154,52,3,12
1621,19645,1,155,78,3,15
1623,23376,1,165,73,1,22
1625,22733,2,167,78,4,26
1626,19931,1,163,73,4,16
1627,19706,2,183,79,2,30
1628,16097,2,173,99,3,19
1629,18054,2,165,59,4,13
1631,16647,1,145,,3,28
1632,20975,2,165,77,1,8
1633,20982,1,162,109,2,4
1634,20974,1,158,92,3,14
1635,14553,1,162,75,3,6
1643,20666,1,169,84,1,1
1644,18290,2,165,100,4,24
1645,18180,2,163,70,3,30
1647,22035,1,162,,3,27
1649,21356,2,172,72,4,25
1650,22124,1,167,68,3,14
1652,21314,2,170,93,4,3
1653,21087,1,160,80,4,15
1654,21167,1,158,58,1,4
1655,18251,1,152,109,1,26
1656,18949,1,167,68,4,1
1657,18925,2,170,60,4,8
1658,18218,1,163,65,3,21
1662,20641,1,163,63,3,23
1663,19668,1,157,69,4,1
1665,22705,1,156,78,2,3
1667,21223,1,160,80,4,10
1669,15276,1,155,46,3,13
1670,21232,1,160,65,3,5
1672,23379,2,173,78,2,15
1673,19822,1,171,139,2,17
1674,18091,1,165,98,2,20
1675,20895,1,162,61,3,5
1676,19811,2,176,101,3,28
1677,20261,2,174,83,1,16
1682,20979,2,165,65,2,27
1683,16046,2,180,120,4,15
1685,16793,1,165,68,3,19
1686,18395,1,160,84,3,27
1687,18731,2,172,68,2,30
1689,14667,1,168,58,2,5
1690,22025,2,168,,3,23
1691,15142,1,164,67,2,20
1692,19890,2,166,71,1,12
1694,21159,2,169,65,2,30
1695,22653,2,172,88,1,10
1696,18269,1,160,72,2,4
1699,20984,1,158,61,3,3
1700,18337,1,165,84,4,11
1703,22392,1,161,68,2,15
1704,21926,2,164,66,3,28
1705,19589,1,155,69,1,2
1707,16825,1,158,74,2,12
1708,14811,2,165,62,1,7
1709,22337,1,163,68,4,14
1710,15114,2,175,68,1,12
1711,15828,1,155,51,1,15
1712,23242,2,173,108,2,1
1714,18022,1,157,63,4,23
1715,21200,2,158,74,3,28
1717,21023,1,160,58,2,26
1718,15680,1,170,74,2,10
1720,20610,1,165,82,1,30
1721,15126,2,173,125,3,16
1722,21437,1,165,56,3,28
1724,21226,1,168,69,1,28
1727,15324,2,164,70,4,4
1728,21627,1,165,62,4,23
1729,16167,1,158,60,4,15
1730,18189,2,186,87,4,13
1732,19519,1,152,77,2,23
1733,19111,1,166,82,2,8
1734,20348,2,176,70,1,20
1737,21839,1,164,96,3,8
1739,17816,1,154,87,4,16
1740,20414,1,151,62,2,5
1741,18482,1,164,51,4,21
1742,20261,1,156,83,3,13
1743,20499,1,156,63,3,25
1744,16787,2,175,94,3,7
1746,17511,2,176,72,2,2
1748,17547,1,151,58,3,30
1749,17394,1,168,77,4,22
1752,18836,1,160,84,1,1
1754,21992,1,159,80,3,13
1756,18787,1,167,82,2,1
1757,21776,1,156,76,4,5
1759,18024,1,171,62,1,4
1763,22580,2,162,75,3,21
1764,22727,1,166,76,2,9
1765,15184,1,170,63,3,23
1768,18217,1,159,60,3,25
1769,20566,1,165,69,4,15
1770,14705,1,157,79,1,16
1773,19795,1,167,59,1,28
1774,14464,1,159,91,4,14
1775,19789,1,168,70,2,16
1776,20269,1,163,67,2,24
1777,18358,2,186,110,2,21
1778,15279,1,165,54,4,28
1782,19894,1,160,70,4,18
1783,23397,2,165,69,4,25
1784,19625,1,170,75,4,1
1785,19022,2,175,150,4,9
1786,18944,1,169,67,2,16
1787,19639,1,162,70,2,29
1788,16010,2,185,78,2,27
1789,19775,2,170,70,4,13
1793,23563,1,162,81,3,20
1794,21042,1,170,138,2,24
1796,18758,1,171,104,4,4
1798,19585,1,155,62,1,23
1799,21173,2,172,70,4,26
1800,20444,1,150,71,3,21
1803,23578,2,169,86,3,24
1804,16148,1,169,73,1,27
1805,21275,1,164,70,4,27
1806,19625,2,168,95,4,27
1807,17292,1,158,62,3,15
1808,19654,1,160,,1,24
1809,19856,1,164,65,1,2
1810,22556,2,178,99,2,1
1811,15964,1,166,72,4,13
1812,18894,1,164,48,2,26
1814,19592,1,168,62,4,7
1815,19661,1,167,48,3,14
1817,21049,2,161,74,3,16
1818,21933,1,160,95,3,18
1819,22458,1,173,76,1,5
1820,17729,2,173,86,3,25
1821,21000,1,158,86,3,20
1823,20201,1,164,82,1,27
1825,18383,2,167,67,2,27
1826,19476,2,169,68,2,22
1827,18846,1,166,97,3,27
1828,18513,1,166,78,3,23
1829,19045,2,167,61,4,29
1830,18318,1,166,65,2,3
1831,19753,1,158,50,2,18
1832,23604,2,159,70,3,17
1834,19617,2,170,74,2,20
1835,20348,2,166,86,2,11
1836,17310,2,178,80,1,26
1837,15123,1,157,80,1,2
1838,22560,1,165,68,3,2
1839,15197,2,172,72,3,13
1840,19665,2,170,80,2,15
1841,22511,1,153,63,4,30
1842,18108,1,159,101,2,6
1843,14606,1,156,59,3,4
1844,21271,2,175,68,4,25
1845,18723,1,160,62,3,10
1848,21057,1,165,65,1,3
1850,18992,1,162,64,2,4
1851,22712,2,161,58,4,20
1852,18455,2,165,68,4,13
1854,20541,1,163,,3,22
1859,16818,2,150,,2,2
1860,15332,2,169,65,4,27
1861,20945,1,158,75,3,15
1862,19829,2,164,93,2,15
1863,21063,2,174,106,2,30
1864,23318,2,157,84,1,16
1865,15438,1,159,,3,21
1868,19932,1,163,66,3,28
1869,20328,1,160,69,1,14
1871,20961,1,168,75,2,22
1874,22485,1,160,80,3,24
1875,22535,1,158,65,4,26
1876,20585,1,163,89,4,1
1877,22432,2,166,60,4,18
1878,21951,1,167,73,3,26
1879,20485,1,162,64,2,23
1880,21965,1,163,75,4,8
1881,18886,1,163,59,1,24
1883,14599,2,155,65,1,2
1884,14704,2,169,70,3,11
1887,18103,2,164,50,1,29
1888,20311,1,153,85,3,18
1889,21095,1,162,78,1,4
1890,15841,1,162,84,3,16
1892,15400,2,170,80,2,16
1893,23339,2,176,95,2,1
1895,22767,1,153,58,2,12
1896,17445,2,170,65,4,2
1897,18189,1,154,79,2,10
1899,21984,1,150,71,4,6
1900,23280,2,172,79,2,14
1901,21758,1,166,80,3,1
1902,21030,2,167,58,4,29
1903,17475,1,164,71,2,29
1904,21216,2,170,74,2,17
1909,22475,2,164,87,3,24
1912,22605,2,169,65,1,1
1914,18278,1,168,74,1,28
1915,20999,2,169,62,2,7
1916,21238,1,153,90,2,4
1917,21657,2,165,72,4,17
1918,21177,1,161,104,4,17
1919,18205,1,156,69,2,22
1920,21089,2,175,91,1,11
1921,21769,2,162,74,1,6
1922,15205,1,162,71,2,30
1924,18446,1,170,74,1,7
1925,22423,1,164,79,2,16
1927,21645,1,153,56,1,23
1928,21111,1,163,91,4,19
1930,23121,2,174,67,4,22
1932,22597,2,166,55,1,8
1933,22112,1,160,53,1,21
1934,21140,2,186,89,1,14
1935,16558,1,169,79,4,11
1938,23289,1,160,113,1,3
1939,15479,1,161,60,2,16
1940,18209,1,162,95,2,3
1942,18266,1,162,64,4,12
1944,21066,1,167,70,2,10
1945,22635,1,170,70,2,17
1946,23368,1,161,71,1,27
1948,18193,1,163,56,4,18
1949,22345,2,170,67,2,21
1951,21853,2,152,57,2,22
1952,23532,2,162,71,2,23
1953,20190,2,170,75,4,17
1954,20995,1,158,59,1,29
1955,16772,1,158,78,4,18
1956,18403,1,167,69,1,25
1958,14416,1,155,68,2,18
1959,21893,1,163,66,3,23
1961,19745,1,152,72,3,1
1962,21815,2,170,85,3,18
1963,19638,1,170,79,3,30
1965,22644,1,166,131,1,18
1966,18925,1,157,84,3,28
1967,17066,1,159,79,2,6
1968,14540,2,172,64,1,21
1970,23193,1,165,86,1,28
1971,20961,2,171,65,1,27
1972,17539,2,167,84,2,14
1973,18337,2,163,70,3,15
1974,19762,1,158,62,1,21
1975,19588,1,178,85,2,22
1976,17475,2,173,70,3,2
1977,21929,1,165,65,1,15
1979,19596,1,158,78,4,7
1981,23261,2,170,77,1,4
1982,20172,1,158,90,2,16
1983,21657,1,150,46,1,8
1985,20410,1,153,83,4,21
1986,19159,1,159,62,2,10
1990,19580,2,178,112,4,28
1991,19634,1,174,65,4,16
1992,17601,2,187,103,1,15
1994,16232,2,170,70,2,27
1997,19122,2,168,75,1,10
1998,16857,1,160,85,3,22
1999,21078,1,150,,3,5
2000,20492,2,175,72,2,30
2002,16785,2,171,74,3,3
2003,21673,2,170,88,3,12
2004,20409,1,167,71,1,2
2006,16874,1,153,65,1,18
2007,21680,1,170,70,4,14
2009,21836,1,160,62,3,19
2010,18976,1,163,67,1,28
2012,15947,1,161,55,2,27
2013,19041,1,155,72,4,13
2014,21143,2,169,85,1,22
2016,17850,2,178,91,4,28
2017,18210,1,173,70,1,8
2019,21677,2,171,78,1,9
2020,23333,1,166,71,4,13
2022,16783,1,164,,3,5
2024,22606,1,165,70,2,11
2025,14393,1,178,76,3,7
2027,21909,1,162,90,2,3
2028,20497,2,179,106,3,11
2029,22644,1,159,58,3,2
2031,14590,1,175,65,1,14
2032,19808,2,173,72,3,11
2034,15176,1,168,56,2,9
2035,20572,2,175,71,4,3
2038,16670,1,164,,1,14
2041,21709,1,155,58,2,7
2043,17739,2,169,69,1,21
2044,14402,1,151,63,1,25
2046,20534,1,160,96,4,10
2047,16803,1,156,74,4,18
2048,20369,2,178,105,3,3
2049,17378,1,167,89,1,4
2050,18171,2,159,75,1,12
2054,22651,1,168,66,3,17
2055,22627,1,150,68,2,21
2056,21911,1,166,90,3,8
2057,22556,2,174,74,3,11
2058,18989,1,165,62,2,26
2059,16562,1,160,85,2,20
2060,21601,1,173,94,2,18
2061,19116,2,171,71,2,3
2062,14612,1,171,52,4,24
2064,20495,2,162,80,4,11
2065,21644,1,162,77,3,13
2066,18086,1,160,64,3,5
2067,20264,1,156,52,3,28
2068,20441,1,170,70,3,25
2069,21820,1,160,55,3,9
2070,18370,1,158,70,4,23
2071,16786,2,171,72,2,20
2081,20407,1,165,64,1,14
2083,18104,2,168,63,3,22
2086,22082,1,164,84,1,14
2090,16737,1,162,68,2,8
2091,16237,2,159,65,2,22
2092,23479,2,180,70,3,10
2093,20258,1,157,116,4,9
2094,16065,1,163,82,3,25
2095,22737,1,150,45,1,22
2096,18051,1,168,66,4,19
2097,19816,1,148,81,3,15
2100,17719,2,180,80,4,28
2102,21307,1,145,52,4,20
2103,18045,1,158,59,1,26
2104,20502,1,163,93,1,10
2106,21062,2,168,94,3,16
2107,18345,1,157,83,4,23
2108,19657,1,154,92,2,28
2110,15283,1,153,49,1,30
2111,18286,2,173,86,3,13
2113,16166,1,161,65,2,18
2114,18275,1,157,58,1,16
2115,23614,1,157,78,3,23
2116,19704,1,160,102,3,2
2117,23204,1,152,66,2,23
2119,19858,1,165,64,2,26
2120,21786,1,155,60,2,27
2121,21115,1,166,67,2,4
2122,16534,1,164,73,3,11
2123,22841,1,160,59,2,15
2125,18954,1,165,105,1,26
2127,15193,2,163,67,3,11
2129,19714,1,165,99,3,3
2130,21645,2,171,84,2,14
2131,20490,1,162,60,2,28
2132,14531,1,160,69,3,21
2133,20537,1,149,54,2,3
2135,17042,1,160,,2,16
2136,21804,1,147,71,2,22
2138,22604,1,160,,1,14
2139,23094,1,164,102,2,21
2140,22516,1,164,75,1,30
2141,20394,2,165,88,3,28
2143,21917,1,160,66,2,26
2144,14449,2,170,67,3,24
2145,18131,1,167,67,2,7
2147,15952,1,157,50,2,18
2148,21179,2,171,68,4,18
2151,18382,2,170,78,4,24
2153,21075,1,168,80,4,26
2154,21973,2,159,51,4,6
2155,16714,2,185,86,2,22
2157,15071,1,168,70,4,24
2158,22018,1,170,70,4,8
2159,22124,1,160,72,1,28
2160,21614,2,180,99,2,27
2162,19515,1,155,100,3,10
2163,15895,1,168,70,1,3
2164,20193,1,171,76,1,4
2165,18229,2,170,90,4,7
2166,23462,2,162,63,1,4
2169,20622,1,155,95,3,13
2171,18395,1,159,77,2,3
2172,15216,1,165,65,4,30
2175,18305,1,148,51,3,12
2178,18782,1,168,65,2,20
2179,16618,1,166,67,3,22
2181,15902,1,165,61,3,23
2182,15398,1,160,68,1,10
2184,19072,1,150,60,3,30
2185,21047,1,156,65,3,9
2188,19742,1,146,75,1,12
2191,21324,1,164,64,1,13
2192,20381,1,171,79,1,13
2193,22541,2,162,95,2,16
2194,23488,2,164,70,4,24
2196,21831,1,157,64,4,14
2197,18038,1,165,75,1,25
2198,16903,1,158,65,4,20
2199,20464,2,177,80,4,8
2200,20583,2,170,,4,1
2203,20174,1,153,57,4,1
2204,19055,2,170,72,3,20
2205,22580,1,174,92,1,20
2206,17317,2,165,70,2,21
2211,17056,1,164,58,4,19
2215,19094,2,165,65,4,9
2216,18935,2,174,,3,3
2217,23343,1,143,52,1,9
2218,23459,2,156,53,4,23
2219,18463,2,180,78,3,22
2221,21102,2,177,75,4,3
2222,19022,1,154,60,2,11
2223,21945,1,165,60,4,29
2224,22876,1,162,72,1,1
2225,22597,2,173,89,2,12
2226,16594,2,170,72,2,4
2227,19810,1,166,85,1,4
2228,18977,1,155,65,3,27
2230,19840,1,163,43,1,23
2231,18958,1,172,68,1,4
2232,18847,2,165,66,4,26
2233,14454,2,170,60,3,24
2234,19727,1,154,90,1,12
2236,17289,2,168,63,1,14
2238,21985,1,155,60,2,11
2239,21107,1,162,61,2,2
2240,22545,1,161,67,4,13
2242,19626,1,149,90,1,7
2243,18921,1,163,75,1,2
2244,17282,1,160,94,3,20
2246,19804,1,155,77,4,8
2247,21302,1,153,54,3,28
2248,16629,2,163,,4,19
2249,19600,1,165,85,3,15
2250,19426,1,160,77,3,3
2251,19090,1,156,50,1,8
2252,23488,1,166,69,2,21
2253,20259,2,169,65,4,28
2254,19764,1,164,68,1,12
2255,19605,1,166,72,1,6
2256,19189,1,164,68,1,11
2257,20187,2,174,68,3,29
2258,16109,1,160,150,2,13
2259,15179,2,169,90,3,5
2260,19201,1,165,66,2,7
2261,14572,2,170,113,4,24
2264,21478,1,155,53,2,19
2265,15323,1,164,65,1,2
2266,20982,1,165,65,1,10
2267,20530,1,165,70,4,14
2270,15942,2,162,56,2,11
2271,23370,1,164,70,1,8
2274,15268,1,168,67,1,26
2276,20917,1,164,75,2,20
2278,21772,1,164,64,4,24
2281,22353,2,169,,4,13
2283,20293,1,162,70,2,6
2284,19588,2,166,,2,25
2285,14369,2,170,79,3,26
2286,19201,2,166,70,3,21
2287,23344,2,165,85,2,13
2288,16717,2,170,72,3,27
2289,22655,2,169,101,1,28
2290,21132,1,165,,1,10
2291,15959,2,177,70,3,22
2292,17757,1,159,64,2,22
2293,20219,1,154,50,3,22
2294,22391,1,156,67,3,1
2296,21917,2,166,70,4,25
2298,20997,2,174,76,2,9
2299,21966,1,168,112,3,22
2301,22591,1,165,71,4,3
2302,18176,1,165,65,2,4
2303,21383,1,164,62,3,27
2305,21769,1,156,89,2,16
2306,20665,1,160,89,1,20
2307,20588,2,160,55,3,13
2308,16602,1,156,,1,23
2309,21987,1,165,80,2,25
2311,19812,1,152,62,3,18
2312,18168,1,162,72,3,16
2314,21015,2,176,84,2,27
2315,18878,2,171,75,3,28
2316,21847,2,174,68,1,9
2317,19905,1,169,73,1,6
2318,17427,2,159,58,1,19
2319,19599,1,157,,4,10
2322,20892,1,163,93,1,10
2323,14575,1,157,84,4,12
2324,21156,2,178,90,4,12
2325,23525,1,156,89,1,30
2326,19769,2,176,89,1,27
2327,15965,2,162,86,1,9
2328,19652,1,160,56,4,5
2329,17546,1,168,85,1,10
2330,14785,1,168,65,4,19
2331,20670,1,159,52,2,24
2332,19134,2,170,68,4,18
2333,21251,1,160,96,1,3
2334,20612,2,174,79,4,12
2335,16121,1,177,96,1,20
2336,21061,1,170,83,3,16
2338,20239,1,157,78,1,7
2339,23273,1,164,58,1,12
2340,19910,2,173,78,2,17
2341,20016,2,166,87,1,2
2342,21994,1,160,63,2,11
2343,18157,1,165,,2,10
2344,16617,2,165,73,3,11
2345,19103,1,150,75,3,25
2346,14450,1,155,85,2,16
2347,18377,1,170,76,4,2
2348,19489,2,169,102,3,26
2351,15948,2,160,73,1,16
2352,23146,1,162,73,1,22
2354,15864,1,164,79,2,24
2355,21882,1,165,84,1,22
2356,22549,1,158,75,1,12
2357,19802,1,168,94,3,24
2358,22047,2,159,64,4,1
2359,19794,2,179,115,2,21
2360,19560,1,182,92,1,13
2361,16154,2,172,67,1,18
2362,21572,2,170,76,4,16
2364,23228,1,147,56,3,28
2365,15926,1,150,54,2,20
2366,21780,1,170,67,2,18
2368,14502,1,168,69,1,23
2369,21118,1,155,63,2,13
2371,22588,1,160,88,4,13
2373,14598,2,170,81,2,27
2374,21904,1,153,71,1,14
2377,21012,1,163,79,2,7
2379,19517,1,162,94,3,4
2380,18117,1,162,58,4,28
2384,19535,1,171,,3,25
2385,18224,1,165,69,2,7
2387,18288,1,157,73,2,24
2388,19019,1,157,80,3,1
2389,21814,1,155,69,1,24
2392,20316,1,155,58,3,25
2393,18193,2,165,80,3,11
2394,15881,1,150,64,2,5
2395,22577,1,158,,2,12
2398,21105,1,172,88,2,23
2399,23496,1,158,59,1,27
2401,17403,1,161,109,2,13
2407,14830,2,165,56,4,21
2408,23354,2,176,95,4,24
2409,20989,2,160,70,2,7
2411,23312,1,157,,4,4
2412,20279,1,175,80,1,29
2413,16635,1,161,54,2,17
2415,23323,2,163,62,4,3
2417,22605,1,157,108,4,20
2418,21833,1,151,56,1,22
2419,20506,1,157,,1,4
2421,18009,1,158,60,2,17
2423,21082,2,169,70,1,26
2424,16649,1,155,45,2,25
2426,14462,1,153,50,2,10
2427,22622,1,150,66,4,28
2428,20420,1,168,88,3,1
2430,20584,1,147,,4,4
2431,16047,1,168,70,2,4
2435,16266,1,162,72,4,10
2436,16644,2,176,70,1,13
2438,20389,2,177,105,2,13
2440,21222,1,163,75,1,19
2441,18399,1,154,71,1,21
2442,15971,2,168,76,4,3
2445,18931,2,175,80,3,27
2446,21236,2,177,80,3,20
2448,20582,2,186,77,3,7
2449,21050,1,159,71,1,7
2451,19815,1,158,74,4,21
2452,19908,1,180,80,1,8
2453,22638,2,170,71,3,22
2454,20392,2,171,69,2,14
2455,19034,1,159,62,1,18
2456,23233,2,172,74,3,18
2457,20503,2,175,71,4,1
2458,22798,1,151,55,2,10
2459,22564,1,157,97,4,7
2460,20223,1,163,120,3,16
2462,21258,1,145,59,4,3
2463,20193,1,160,60,1,20
2464,22108,2,165,85,1,17
2465,21234,1,159,59,1,29
2466,16729,1,151,61,3,7
2467,18146,1,160,60,2,11
2468,20437,1,167,100,2,12
2469,21693,1,159,95,3,19
2470,19691,1,159,75,3,26
2474,14436,1,168,60,2,23
2476,16743,2,183,80,1,14
2477,17690,2,178,70,4,11
2478,21814,1,164,66,4,27
2480,20971,1,158,68,3,4
2482,19976,2,173,80,1,26
2483,15815,1,157,54,1,2
2484,21259,1,150,68,1,17
2485,15317,2,170,70,4,19
2486,23466,1,169,69,1,21
2487,16121,1,176,87,1,15
2488,20401,1,160,65,2,5
2489,20898,2,174,86,4,13
2493,19764,2,182,,4,13
2494,22703,1,159,73,3,22
2496,20010,1,167,76,1,7
2497,16201,1,166,68,3,27
2498,19118,2,166,86,2,16
2500,14543,2,183,120,1,8
2501,15335,1,164,61,4,19
2503,21804,1,150,62,2,17
2504,21748,1,165,80,4,6
2505,14365,2,168,64,4,29
2506,23417,1,166,78,4,28
2507,23208,1,163,69,1,7
2510,19814,2,165,,1,29
2511,16009,1,155,66,3,13
2512,22086,1,162,64,4,1
2513,22483,2,165,70,2,24
2515,16133,2,172,90,1,6
